6949, -0.52, 0.19, 0.82, -142.53, 13.50, 104.92, 309.63
6984, -0.32, 0.11, 0.80, -193.23, -48.97, -40.94, 307.90
7019, -0.44, 0.06, 0.86, -99.91, 9.60, 5.18, 308.61
7054, -0.25, 0.07, 1.06, -128.00, -61.02, 54.01, 310.57
7089, -0.31, 0.16, 1.07, -54.15, 9.47, -16.79, 310.56
7124, -0.26, -0.09, 0.99, -29.64, 2.85, -1.81, 309.83
7159, -0.30, 0.05, 1.02, -10.60, 15.02, -17.43, 310.88
7193, -0.47, -0.21, 1.08, 45.35, 53.46, -25.73, 311.82
7228, -0.19, 0.38, 1.10, 31.76, -23.92, -5.02, 312.73
7264, -0.34, -0.03, 0.99, 23.11, 7.44, -5.15, 311.40
7299, -0.27, 0.03, 0.44, 23.21, 3.56, -93.10, 310.76
7333, -0.31, 0.06, 0.74, 26.91, -19.69, -63.23, 313.73
7368, -0.08, -0.50, 0.90, -38.49, 30.66, -34.87, 315.24
7403, -0.44, 0.43, 0.87, -4.38, 5.66, 21.04, 316.55
7438, -0.17, 0.21, 1.07, -0.24, -34.00, -12.61, 318.40
7473, -0.45, -1.44, 0.75, -19.89, -33.38, 32.79, 319.50
7508, 0.64, -1.11, 1.25, -98.53, -30.09, 27.95, 318.22
7543, -0.90, -1.50, -0.19, -207.04, -59.63, 21.57, 316.43
7578, -0.51, 0.89, 0.25, -50.65, -43.50, 3.01, 320.11
7613, -0.23, -0.78, 1.10, 55.02, -30.56, 6.98, 320.65
7648, -0.84, 0.37, 0.65, 33.82, 17.60, -7.27, 320.44
7682, -0.31, -0.88, 0.80, 3.54, 16.37, 14.47, 319.34
7718, 0.34, -0.34, 0.91, 5.27, -47.17, 3.69, 317.91
7753, -0.13, -0.17, 0.95, 84.14, 9.90, -9.13, 318.43
7788, -0.30, -0.18, 1.10, 231.27, 86.98, -44.21, 318.33
7822, -0.99, 0.24, 0.65, 250.13, 19.91, -42.12, 316.78
7858, -0.48, 0.23, 0.94, 250.12, -22.50, 51.62, 315.80
7892, 0.25, 0.92, 0.38, 250.12, -106.30, 61.44, 313.08
7927, -0.47, 0.82, -0.01, 164.21, 28.76, 16.65, 312.40
7962, -0.33, 0.54, 0.81, -17.02, 2.88, -9.13, 312.80
7998, -0.13, 0.76, 0.54, 10.90, -88.13, 53.71, 313.08
8032, 0.03, 0.98, 0.81, -233.17, -97.06, 31.16, 312.38
8067, 0.00, 0.69, 0.89, -250.14, 2.40, -28.85, 313.31
8102, -0.15, 0.41, 1.17, 250.13, -55.04, -15.87, 313.14
8137, -0.50, -0.22, 1.40, -250.14, 115.26, -102.26, 314.44
8172, 0.30, -0.17, 0.42, 129.21, 109.51, -31.20, 319.14
8206, -0.48, 0.29, 0.66, 140.10, -0.02, -14.95, 325.40
8242, -0.23, 0.11, 0.97, 19.27, -30.69, -42.04, 325.55
8277, -0.12, 0.27, 1.04, 1.79, -11.10, -66.46, 325.87
8312, -0.14, 0.21, 1.00, -19.34, -25.69, -26.06, 327.12
8346, 0.07, 0.21, 1.09, 28.87, -17.31, -7.38, 329.70
8382, -1.13, 0.23, 1.52, 250.13, 110.75, -118.89, 329.16
8417, -0.25, 0.38, 0.67, 250.13, 61.55, 17.84, 330.30
8451, -0.31, 0.69, 0.56, 250.13, 124.43, 31.09, 328.75
8487, -0.41, 0.63, 0.65, 81.65, 10.80, 102.93, 326.02
8521, -0.19, 0.48, 0.72, -214.90, -164.49, 97.58, 324.08
8556, 0.04, 0.77, 0.84, -158.56, -32.42, -24.76, 322.58
8591, -0.07, 0.35, 1.35, -184.34, -66.16, 96.13, 321.36
8626, -0.08, 0.36, 1.21, -9.44, -89.84, 33.43, 322.46
8661, 0.22, 0.51, 0.84, -3.17, -107.40, -22.58, 321.07
8696, 0.09, 0.62, 1.02, 138.34, -80.98, -8.55, 320.14
8731, 0.11, 0.60, 0.81, 158.05, -56.74, 3.10, 319.78
8766, 0.05, 1.00, 0.85, 21.79, -71.66, 8.70, 317.73
8801, 0.12, 0.45, 0.75, 21.61, -26.66, 63.39, 318.19
8836, 0.13, 0.56, 0.89, 143.63, -1.17, 17.81, 316.95
8871, 0.28, 0.86, 0.65, 68.66, -60.26, 10.34, 316.50
8906, 0.10, 0.61, 0.70, 48.41, -13.18, 14.69, 317.45
8940, 0.44, 0.91, 0.61, -50.34, -26.68, 61.39, 315.10
8975, 0.41, 0.80, 0.78, -9.23, 12.65, 27.02, 313.59
9010, 0.21, 0.45, 0.80, -23.05, 13.99, -87.98, 314.10
9046, 0.18, 0.79, 0.60, -29.71, -11.29, -77.60, 313.71
9080, 0.21, 0.72, 0.62, 61.70, -9.60, -38.44, 314.59
9115, 0.06, 0.70, 0.72, 10.20, 114.94, 0.84, 315.10
9150, 0.14, 0.57, 0.81, -121.50, 87.38, 99.06, 316.30
9185, 0.35, 0.67, 0.61, -118.85, 52.05, 84.91, 315.51
9220, 0.08, 0.71, 0.82, -144.40, 112.74, 44.24, 315.00
9255, 0.19, 0.33, 1.06, -26.40, 167.23, -14.17, 315.00
9290, 0.03, 0.24, 0.99, -36.47, 109.51, -12.68, 316.08
9325, -0.06, 0.32, 1.00, -26.88, 44.69, -6.53, 316.38
9360, -0.12, 0.40, 0.94, 12.02, 24.18, -32.34, 316.53
9395, -0.03, 0.58, 0.78, -3.26, 39.34, -0.45, 319.69
9430, -0.12, 0.49, 0.61, -9.50, 53.77, -0.24, 317.58
9464, -0.10, 0.32, 0.94, -1.73, 45.18, -15.92, 319.26
9500, -0.06, 0.60, 0.83, 17.01, 19.65, -6.27, 321.14
9535, -0.17, 0.49, 0.46, 1.04, 14.33, -0.34, 319.89
9570, -0.14, 0.48, 0.95, -22.03, 11.18, -3.48, 321.36
9604, -0.19, 0.40, 0.76, 1.49, -17.67, 6.81, 320.60
9640, -0.10, 0.50, 0.81, 30.76, -8.22, -1.80, 319.89
9674, -0.18, 0.56, 0.88, -0.66, 0.68, 16.63, 318.37
9709, -0.25, 0.34, 0.96, 9.04, -15.08, 8.18, 320.05
9744, -0.22, 0.43, 0.87, 5.08, -14.78, 1.95, 319.03
9779, -0.12, 0.55, 0.79, -8.83, 23.34, 43.88, 320.14
9815, -0.19, 0.45, 0.83, -7.50, 1.87, 9.89, 319.30
9849, -0.24, 0.47, 0.91, -49.11, 31.85, 14.82, 319.86
9884, -0.23, 0.39, 0.93, -37.61, 19.62, 25.37, 317.35
9919, -0.17, 0.38, 0.82, -34.01, 18.15, 10.53, 318.69
9954, -0.24, 0.34, 0.90, -55.18, 40.85, 21.46, 317.87
9989, -0.17, 0.39, 0.88, -29.23, 26.76, 19.33, 318.43
10024, -0.17, 0.30, 0.93, -21.31, 7.60, 13.54, 317.88
10058, -0.33, 0.35, 1.05, -31.08, 31.85, 8.55, 319.65
10094, -0.24, 0.10, 0.91, -34.94, 37.42, 17.23, 318.90
10129, -0.36, 0.28, 0.88, -25.38, 21.43, 9.50, 320.47
10164, -0.39, 0.39, 0.82, -90.16, 78.58, 4.25, 320.19
10198, -0.42, -0.06, 0.90, -181.87, 129.84, 2.89, 319.71
10233, -0.09, 0.19, 0.91, -35.51, 46.51, 13.40, 322.05
10268, -0.43, 0.00, 1.33, -93.08, 52.17, 52.89, 323.70
10304, -0.10, 0.12, -0.21, 8.33, -54.21, 77.24, 322.62
10338, -0.31, 0.50, 0.67, -32.14, 41.56, 142.27, 323.52
10373, -0.59, 0.05, 1.48, -44.56, 23.80, 180.32, 321.10
10408, -0.71, -0.14, 1.18, -28.32, -82.27, 144.79, 319.19
10443, -0.58, -0.13, 1.19, -8.63, -95.73, 85.75, 317.09
10478, -0.33, 0.11, 0.95, -12.89, -31.20, 20.13, 314.15
10513, -0.27, 0.32, 0.79, 41.36, -40.83, -10.23, 315.73
10548, -0.53, 0.19, 0.82, 250.13, -77.54, 183.63, 313.61
10583, -0.38, 0.23, 0.77, 250.13, -237.21, 88.23, 311.59
10618, -0.20, 0.01, 0.90, -202.64, -94.25, -4.21, 310.82
10652, -0.19, -0.04, 0.53, -182.92, -25.91, -30.28, 312.31
10688, -0.04, -0.21, 1.02, -89.49, -236.04, -67.90, 313.76
10723, 0.08, -0.16, 0.92, 65.74, -93.05, -31.54, 316.16
10757, 0.01, -0.12, 0.86, 10.28, -31.89, -1.25, 314.19
10793, 0.23, -0.00, 0.77, 147.49, -166.88, -22.79, 311.73
10827, 0.33, -0.36, 1.12, -211.00, 28.67, 56.94, 307.33
10862, 0.43, -0.41, 1.05, -250.14, 75.52, -101.37, 303.77
10898, -0.06, -0.49, 0.71, -8.53, -97.05, -200.26, 311.05
10932, 0.39, -0.51, 0.95, 62.45, -99.21, -63.90, 315.25
10967, 0.38, -0.35, 0.77, 20.23, -38.57, -18.82, 311.69
11002, 0.40, -0.39, 0.87, 13.56, -55.10, -18.86, 304.59
11037, 0.42, -0.33, 0.66, 53.84, -75.53, -19.78, 305.62
11072, 0.42, -0.29, 0.73, 22.92, -4.62, -4.11, 306.36
11107, 0.44, -0.38, 0.87, 31.10, -70.61, -9.25, 306.29
11141, 0.47, -0.30, 0.83, -5.48, -45.62, -16.32, 300.58
11177, 0.38, -0.35, 0.79, 32.15, -47.35, -22.11, 301.52
11212, 0.60, -0.24, 0.88, 12.82, -23.72, -8.03, 302.77
11246, 0.49, -0.35, 0.84, 34.28, -10.34, 15.89, 298.96
11282, 0.58, -0.33, 0.86, -5.82, -12.42, 3.87, 299.08
11317, 0.39, -0.33, 0.81, -12.16, 24.70, -37.15, 301.02
11352, 0.38, -0.29, 0.79, -57.08, 73.28, -2.93, 296.71
11386, 0.45, -0.37, 1.01, -69.67, 43.07, -15.04, 300.02
11422, 0.74, -0.15, 0.91, -216.73, 99.04, -14.41, 300.14
11456, -0.40, -0.87, 1.08, 112.44, 189.58, -144.55, 306.46
11491, 0.46, -0.21, 0.90, 122.95, -43.30, -76.44, 314.12
11526, 0.38, -0.08, 1.04, 151.17, 39.65, -50.00, 309.12
11561, 0.14, 0.05, 1.07, 112.52, 50.15, -55.63, 306.09
11596, 0.12, 0.39, 0.99, -14.85, -42.63, 23.54, 305.68
11631, 0.48, -0.19, 0.93, -88.63, -33.14, -2.70, 303.22
11666, 0.52, -0.10, 0.91, 12.17, -43.90, -18.95, 302.35
11701, 0.49, -0.03, 0.79, 21.73, -72.03, -41.33, 305.39
11736, 0.49, -0.06, 0.79, -4.55, -34.27, -53.56, 302.39
11770, 0.53, 0.01, 0.93, 16.95, -36.55, -19.51, 304.63
11806, 0.51, 0.02, 0.70, 20.31, -38.21, -16.79, 303.15
11841, 0.57, -0.01, 0.78, -12.78, -36.21, -9.27, 299.93
11875, 0.55, 0.02, 0.69, -14.36, -36.91, -0.96, 301.59
11910, 0.60, -0.02, 0.76, -13.72, -12.27, -1.80, 300.36
11946, 0.60, -0.00, 0.84, -11.77, -3.57, -21.53, 300.60
11981, 0.61, -0.04, 0.80, -0.51, -4.60, -12.26, 302.43
12015, 0.66, -0.01, 0.81, 8.81, 11.92, -14.81, 301.43
12050, 0.59, -0.02, 0.76, -1.39, 6.71, -9.69, 298.84
12085, 0.58, -0.03, 0.78, -5.18, 18.00, 0.37, 302.11
12120, 0.56, -0.04, 0.81, 3.73, 30.25, 1.13, 302.53
12155, 0.56, 0.01, 0.86, 43.93, 17.29, -8.34, 302.09
12190, 0.61, 0.06, 0.84, 0.15, 3.52, -10.68, 302.56
12225, 0.52, 0.09, 0.89, -39.17, -19.89, 3.11, 305.54
12260, 0.58, -0.13, 0.77, -85.12, -35.71, 32.40, 302.56
12295, 0.62, -0.18, 0.85, -140.39, -22.69, 46.96, 303.89
12330, 0.73, -0.11, 0.99, 42.80, -5.95, -5.93, 302.45
12364, 0.68, -0.21, 0.66, 62.68, -14.83, 32.76, 304.95
12400, 0.47, 0.03, 0.71, 11.53, -31.17, 8.21, 302.66
12435, 0.70, -0.17, 1.08, 101.56, 40.88, -19.03, 303.20
12469, 0.57, -0.10, 0.91, -167.35, 71.06, 29.77, 302.77
12505, 0.56, -0.24, 0.74, -166.40, 2.92, -5.88, 300.68
12540, 0.61, -0.38, 0.82, -28.84, 26.91, -12.59, 303.30
12574, 0.44, -0.29, 0.72, 13.87, 23.20, 24.08, 305.92
12609, 0.59, -0.26, 0.84, 54.00, -11.22, 24.18, 308.17
12645, 0.58, -0.30, 0.81, 4.85, -3.02, -3.58, 305.32
12680, 0.52, -0.24, 0.74, 17.07, -4.22, 2.85, 304.32
12714, 0.56, -0.23, 0.81, 14.69, 6.34, 5.92, 307.38
12749, 0.45, -0.44, 0.79, 0.34, 28.15, 14.78, 304.09
12784, 0.51, -0.25, 0.80, 13.22, 4.06, 15.61, 305.67
12819, 0.54, -0.25, 0.84, 6.03, 2.87, 6.20, 306.98
12854, 0.54, -0.21, 0.83, 14.81, 0.85, -0.98, 306.11
12889, 0.58, -0.16, 0.76, 30.69, -15.14, -1.75, 304.15
12924, 0.54, -0.19, 0.81, 18.02, -7.53, 6.97, 304.32
12959, 0.53, -0.21, 0.83, 11.92, 6.27, 1.95, 303.85
12994, 0.54, -0.20, 0.81, -7.99, 11.33, 6.95, 306.09
13029, 0.55, -0.19, 0.90, -40.92, -0.44, 1.97, 303.91
13063, 0.51, -0.28, 0.84, -44.63, 19.40, 3.57, 302.10
13098, 0.47, -0.28, 0.74, -23.93, 35.80, 9.67, 306.09
13134, 0.50, -0.28, 0.84, -18.36, -27.69, -8.95, 308.21
13169, 0.49, -0.33, 0.82, -6.03, 9.67, 21.98, 309.27
13203, 0.49, -0.17, 0.91, 10.94, 19.75, -1.37, 307.51
13238, 0.54, -0.29, 0.78, 31.05, -48.89, -15.50, 310.66
13273, 0.54, -0.28, 0.86, 16.66, -28.23, -1.95, 309.58
13308, 0.55, -0.25, 0.76, 50.77, -24.39, 10.49, 305.40
13343, 0.51, -0.25, 0.87, 17.04, -14.85, 12.34, 304.92
13378, 0.61, -0.23, 0.82, 8.04, -18.02, 13.25, 303.46
13413, 0.60, -0.24, 0.75, 6.34, -36.10, 0.89, 304.09
13448, 0.57, -0.22, 0.74, 0.90, -5.09, 12.50, 302.52
13483, 0.57, -0.28, 0.83, -7.26, 13.48, 18.02, 304.32
13518, 0.58, -0.16, 0.88, 0.92, 3.73, 12.70, 304.09
13553, 0.53, -0.22, 0.81, 10.79, 17.66, 6.15, 303.77
13587, 0.52, -0.23, 0.64, 38.57, 9.92, -0.92, 302.13
