46530175, 0.42, 0.20, 0.86, -0.44, -1.16, -0.15, 1.35, 22.36, 51.91, -0.7257, -0.2676, 0.1932, -0.6037, 355.10, 321.53, 281.34, 3.46
46530215, 0.43, 0.20, 0.86, -0.27, -1.29, -0.06, 1.80, 23.71, 54.01, -0.7263, -0.2675, 0.1934, -0.6029, 355.23, 321.51, 281.44, 4.34
46530245, 0.43, 0.20, 0.87, -0.34, -1.11, -0.03, 4.35, 23.11, 53.71, -0.7269, -0.2675, 0.1938, -0.6021, 355.36, 321.48, 281.54, 10.66
46530280, 0.44, 0.19, 0.86, -0.20, -1.16, 0.05, 2.55, 22.66, 51.31, -0.7274, -0.2674, 0.1939, -0.6015, 355.46, 321.48, 281.61, 6.42
46530314, 0.42, 0.20, 0.86, -0.32, -1.26, -0.02, 1.65, 23.26, 52.21, -0.7278, -0.2677, 0.1943, -0.6007, 355.56, 321.42, 281.71, 4.06
46530349, 0.43, 0.21, 0.87, -0.47, -1.08, -0.21, 2.25, 23.56, 52.81, -0.7286, -0.2675, 0.1946, -0.5998, 355.73, 321.42, 281.83, 5.46
46530385, 0.42, 0.20, 0.87, -0.38, -1.02, -0.02, 2.25, 23.26, 52.21, -0.7294, -0.2669, 0.1946, -0.5991, 355.89, 321.47, 281.92, 5.53
46530419, 0.43, 0.20, 0.86, -0.45, -0.89, -0.05, 1.05, 22.36, 52.96, -0.7301, -0.2662, 0.1948, -0.5984, 356.09, 321.52, 282.01, 2.69
46530609, 0.43, 0.20, 0.87, -0.34, -1.05, 0.01, 3.00, 23.26, 53.56, -0.7307, -0.2660, 0.1949, -0.5977, 356.20, 321.53, 282.10, 7.35
46530622, 0.43, 0.19, 0.88, -0.39, -1.20, 0.08, 2.85, 23.71, 52.36, -0.7313, -0.2658, 0.1951, -0.5971, 356.32, 321.53, 282.18, 6.86
46530635, 0.43, 0.20, 0.88, -0.40, -1.16, -0.05, 2.85, 23.71, 52.36, -0.7319, -0.2656, 0.1952, -0.5964, 356.44, 321.55, 282.27, 6.86
46530648, 0.42, 0.20, 0.87, -0.29, -1.31, -0.02, 1.35, 23.71, 52.36, -0.7324, -0.2654, 0.1957, -0.5957, 356.62, 321.53, 282.35, 3.26
46530661, 0.42, 0.21, 0.87, -0.21, -1.11, -0.18, 1.35, 23.71, 52.66, -0.7329, -0.2654, 0.1960, -0.5950, 356.74, 321.50, 282.43, 3.26
46530675, 0.43, 0.19, 0.87, -0.20, -1.32, -0.06, 1.35, 23.71, 52.66, -0.7333, -0.2656, 0.1963, -0.5943, 356.83, 321.46, 282.52, 3.26
