,time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,heading
0,0.9772,-0.1856,0.0817,-0.0624,338.93,21.02,5.34,29.46
1,0.9498,-0.2783,0.0646,-0.1274,337.67,31.48,12.12,29.46
2,0.9041,-0.4048,0.0176,-0.1359,343.68,47.27,13.52,28.7
3,0.8109,-0.4346,0.1104,-0.3761,299.23,46.13,36.57,28.7
4,0.7009,-0.5014,0.266,-0.4319,252.58,53.07,34.9,28.7
5,0.7049,-0.3703,0.3544,-0.4903,240.76,20.19,57.99,32.25
6,0.7025,-0.4512,0.4626,-0.2981,226.44,65.29,0.2,32.36
7,0.6578,-0.6043,0.425,-0.147,265.1,97.77,331.74,31.5
8,0.4741,-0.6109,0.4508,-0.4459,207.06,130.77,326.84,34.48
9,0.5008,-0.4216,0.4837,-0.581,206.03,321.64,129.4,34.25
10,0.5808,-0.1846,0.3609,-0.706,274.34,336.27,110.54,34.27
11,0.5613,0.1458,0.2327,-0.7807,356.15,328.17,109.12,33.51
12,0.4309,0.5085,0.1591,-0.7283,74.25,302.83,98.04,30.93
13,0.3674,0.7446,0.0053,-0.5573,111.39,258.86,47.77,30.64
14,0.2199,0.8551,-0.1988,-0.4254,109.16,200.92,344.7,25.53
15,0.1835,0.8809,-0.2869,-0.3287,86.38,190.64,328.15,24.09
16,0.1093,0.909,-0.3111,-0.2548,64.18,182.71,322.99,22.42
17,0.0458,0.9264,-0.3174,-0.1973,46.49,177.47,321.65,23.05
18,0.0045,0.9328,-0.3328,-0.1379,30.17,175.04,320.07,20.76
19,-0.044,0.9361,-0.3362,-0.0934,16.72,171.56,319.87,22.34
20,-0.0917,0.9423,-0.318,-0.0506,4.25,168.17,322.48,20.46
21,-0.1018,0.943,-0.3158,-0.0258,358.2,167.97,323.07,20.98
22,-0.1152,0.9458,-0.2954,-0.0707,7.53,164.92,324.8,21.32
23,-0.1206,0.9545,-0.2431,-0.1239,20.48,162.83,329.87,21.98
24,-0.0922,0.9602,-0.1532,-0.2147,45.18,164.75,338.81,21.89
25,-0.0311,0.9395,-0.1165,-0.3205,73.02,170.47,342.71,22.32
26,-0.0457,0.9166,-0.095,-0.3858,88.61,167.33,342.98,21.21
27,0.0706,0.8596,-0.018,-0.5057,121.38,192.18,4.75,22.12
28,0.1868,0.6821,0.0747,-0.7031,137.23,279.22,89.97,21.47
29,0.0879,0.5317,0.2249,-0.8118,110.91,306.01,137.66,23.47
30,-0.1077,0.4317,-0.0979,-0.8902,96.74,23.73,204.58,24.39
31,-0.1735,0.4394,-0.0751,-0.8782,96.44,25.26,213.8,20.8
32,-0.2611,0.4184,0.0058,-0.8699,93.94,17.78,221.19,22.52
33,-0.3353,0.3345,0.0841,-0.8767,80.02,5.76,223.95,23.42
34,-0.336,0.274,0.0647,-0.8988,64.83,4.61,222.33,23.38
35,-0.3679,0.1742,0.0395,-0.9125,40.62,3.43,224.53,23.8
36,-0.4775,0.0778,0.0641,-0.8728,22.73,357.8,237.15,21.29
37,-0.5681,0.0493,0.1139,-0.8135,24.21,352.4,249.04,24.54
38,-0.628,0.0776,0.145,-0.7606,34.95,352.58,257.95,23.18
39,-0.6759,0.0483,0.1795,-0.7131,36.31,348.43,265.08,23.53
40,-0.7153,0.0056,0.19,-0.6725,32.45,345.06,271.4,26.01
41,-0.7245,0.0309,0.2028,-0.658,39.09,346.36,273.15,25.06
42,-0.6875,0.1035,0.2538,-0.6724,58.45,346.82,267.82,24.47
43,-0.6329,0.1358,0.2693,-0.713,64.63,345.46,258.95,24.8
44,-0.5792,0.1799,0.2957,-0.7381,74.9,343.3,250.55,24.25
45,-0.4929,0.2698,0.3618,-0.7439,98.58,335.32,235.59,22.85
46,-0.4048,0.3564,0.4308,-0.7236,119.64,318.23,213.69,22.23
47,-0.3673,0.3885,0.4452,-0.7183,124.55,310.41,202.98,21.8
48,-0.2943,0.4402,0.4966,-0.6878,127.74,285.72,175.8,23.29
49,-0.2511,0.5019,0.5108,-0.6512,131.08,266.44,153.35,23.29
50,-0.278,0.5344,0.5198,-0.6057,138.92,251.46,141.43,21.23
51,-0.1827,0.5564,0.5463,-0.5988,119.99,244.39,128.91,23.15
52,-0.1547,0.4969,0.5621,-0.6428,108.73,257.53,141.87,22.43
53,-0.456,0.4603,0.4763,-0.5944,157.98,309.95,212.9,22.29
54,-0.7213,0.3715,0.3544,-0.465,117.88,23.57,307.83,24.92
55,-0.9348,0.2089,0.1591,-0.2391,46.83,20.05,335.51,24.33
56,-0.9867,0.1236,0.1049,0.0156,23.44,14.62,3.32,23.84
57,-0.9535,0.299,0.0252,0.0271,3.66,34.88,3.83,23.8
58,-0.8337,0.5496,-0.0162,0.0511,350.45,66.63,3.88,26.17
59,-0.7995,0.5782,-0.1204,0.1098,322.74,71.39,2.2,24.34
60,-0.8121,0.5515,-0.1593,-0.1043,343.47,69.85,339.59,23.18
61,-0.7595,0.5143,-0.1538,-0.3675,16.6,64.65,313.62,18.0
62,-0.6964,0.474,-0.178,-0.5086,27.09,59.91,295.55,14.95
63,-0.6663,0.5266,-0.1866,-0.4938,31.5,67.02,297.38,14.04
64,-0.5292,0.7168,-0.0082,-0.454,79.91,92.07,320.04,14.43
65,-0.3074,0.8072,0.1989,-0.4631,120.88,140.77,4.22,16.31
66,-0.3584,0.7759,0.1925,-0.4821,124.78,126.9,354.2,14.63
67,-0.2681,0.7395,0.006,-0.6175,132.81,103.55,306.39,15.88
68,-0.261,0.6198,-0.077,-0.7361,121.44,63.28,258.73,15.0
69,-0.2853,0.431,-0.1584,-0.8413,78.8,41.54,232.93,13.88
70,-0.2495,0.4341,-0.2084,-0.8402,77.42,46.59,230.28,14.15
71,-0.161,0.4027,-0.1795,-0.883,81.59,36.16,214.51,14.46
72,-0.1404,0.5237,-0.2531,-0.8012,100.37,59.68,229.95,12.43
73,0.0016,0.5352,-0.1279,-0.835,126.8,28.24,197.45,12.38
74,0.0763,0.5104,0.008,-0.8565,121.64,349.18,163.46,10.01
75,0.0655,0.543,0.0363,-0.8364,129.26,342.07,159.65,10.36
76,-0.054,0.5572,-0.0522,-0.827,132.69,21.4,201.55,12.18
77,-0.2417,0.2368,-0.1493,-0.9291,43.17,24.92,213.99,11.49
78,-0.3746,0.2192,-0.1943,-0.8797,27.78,31.41,230.05,10.77
79,-0.458,0.1034,-0.1954,-0.861,359.9,25.54,236.01,13.39
80,-0.5005,0.0054,-0.2162,-0.8383,336.06,22.09,239.34,13.45
81,-0.4072,-0.1862,-0.2312,-0.8637,298.67,16.74,225.86,15.43
82,-0.4079,-0.2385,-0.1755,-0.8637,292.55,7.51,228.28,12.05
83,-0.3958,-0.2125,-0.1213,-0.8851,303.63,3.02,227.43,11.72
84,-0.3881,-0.2004,-0.1491,-0.8871,303.77,7.1,225.48,12.35
85,-0.381,-0.1955,-0.1767,-0.8862,302.48,10.8,223.75,13.52
86,-0.3672,-0.3016,-0.1661,-0.864,279.93,4.91,224.26,12.83
87,-0.3217,-0.3366,-0.2901,-0.836,262.9,23.93,211.18,13.17
88,-0.3191,-0.3544,-0.3931,-0.7861,252.17,41.71,202.26,11.54
89,-0.3349,-0.4513,-0.3723,-0.7387,227.31,38.13,203.31,10.95
90,-0.3325,-0.4648,-0.3788,-0.728,223.56,40.78,200.83,11.9
91,-0.357,-0.4482,-0.3964,-0.7174,224.37,41.2,204.55,12.53
92,-0.3852,-0.4518,-0.3579,-0.7207,224.06,26.57,218.16,13.23
93,-0.3298,-0.5619,-0.4037,-0.6423,197.73,73.92,168.76,13.71
94,-0.1481,-0.4651,-0.634,-0.5998,263.56,110.8,141.79,13.71
95,-0.1703,-0.4554,-0.6587,-0.5742,263.27,115.17,142.51,9.77
96,-0.0903,-0.5348,-0.8319,-0.1169,328.04,174.15,115.35,12.4
97,0.0128,-0.3448,-0.8722,0.3468,30.31,218.14,142.12,8.73
98,0.2161,0.017,-0.9315,0.2919,46.25,216.82,189.89,3.4
99,0.2848,0.07,-0.9149,0.2774,57.68,218.67,199.06,5.66
100,0.3052,-0.0021,-0.9265,0.2199,69.02,209.53,189.1,8.42
101,0.4387,-0.038,-0.8935,0.0884,104.49,191.75,180.9,6.95
102,0.4864,-0.0381,-0.8713,0.0534,116.78,186.12,178.41,9.61
103,0.5164,-0.0598,-0.8541,-0.0183,123.25,168.71,165.24,10.08
104,0.5986,-0.0711,-0.7847,-0.1448,133.49,127.72,133.82,11.49
105,0.6912,-0.1134,-0.662,-0.2668,117.43,79.15,92.08,10.23
106,0.7473,-0.147,-0.5617,-0.323,96.25,60.8,76.11,10.93
107,0.7884,-0.1565,-0.4564,-0.3817,73.77,48.08,68.58,13.75
108,0.8024,-0.1653,-0.4044,-0.4067,61.93,43.85,66.48,12.53
109,0.8078,-0.1653,-0.3797,-0.4194,56.7,41.71,65.87,10.77
110,0.802,-0.1429,-0.3988,-0.4211,62.57,41.4,67.49,13.1
111,0.7941,-0.102,-0.42,-0.4274,70.86,39.75,69.76,12.15
112,0.7958,-0.1074,-0.4037,-0.4383,66.52,38.87,69.72,13.06
113,0.7845,-0.1594,-0.4691,-0.3731,76.19,49.68,69.04,13.08
114,0.8504,0.0091,-0.4005,-0.341,86.85,20.78,52.05,11.88
115,0.8612,0.3924,-0.1638,-0.2783,60.08,317.51,23.91,11.45
116,0.879,0.3485,-0.1518,-0.2877,55.74,323.54,26.9,9.17
117,0.9005,0.289,-0.1573,-0.2842,53.18,331.18,28.08,8.64
118,0.9453,0.2037,-0.1602,-0.1982,45.11,339.62,19.58,10.23
119,0.9747,0.0807,-0.099,-0.1834,25.72,352.87,20.51,9.96
120,0.9293,-0.0091,-0.095,-0.3568,19.59,4.93,42.44,8.06
121,0.7836,-0.3094,-0.1522,-0.5168,350.68,40.12,65.11,12.0
122,0.8016,-0.3061,-0.0234,-0.5131,327.88,32.39,60.55,16.53
123,0.8019,-0.3067,0.1107,-0.5007,302.03,25.82,57.18,16.53
124,0.846,-0.2888,0.1456,-0.4239,301.17,24.78,46.62,18.48
125,0.8846,-0.271,0.172,-0.3382,301.63,24.58,35.36,16.94
126,0.9216,-0.249,0.1757,-0.2403,307.34,24.71,23.36,18.48
127,0.9535,-0.2174,0.1534,-0.1415,318.52,23.38,12.54,18.29
128,0.9702,-0.1865,0.1432,-0.0578,325.15,21.23,3.53,17.96
129,0.9769,-0.1645,0.1356,0.0175,329.96,19.74,355.33,16.38
130,0.9822,-0.1274,0.119,0.0698,335.06,15.87,350.13,15.77
131,0.9835,-0.08,0.0956,0.131,340.77,10.66,343.93,15.28
132,0.976,-0.0846,0.1081,0.1689,338.98,11.84,339.28,16.63
133,0.9702,-0.0797,0.1184,0.1958,337.09,11.84,335.99,14.8
134,0.9633,-0.0801,0.1297,0.2211,335.23,12.52,332.78,15.62
135,0.9526,-0.1045,0.151,0.2426,332.59,16.28,329.46,15.42
136,0.9463,-0.1216,0.144,0.2627,335.91,18.22,327.04,14.45
137,0.9469,-0.1173,0.1398,0.2646,336.6,17.6,326.95,15.69
138,0.9434,-0.1479,0.1673,0.245,331.84,21.86,328.15,15.12
139,0.9354,-0.1901,0.1864,0.2325,329.83,27.27,328.4,15.69
140,0.9358,-0.2036,0.1956,0.2111,327.46,28.87,330.37,14.78
141,0.9319,-0.2419,0.216,0.1625,322.18,33.42,334.5,15.31
142,0.9249,-0.2747,0.2368,0.1141,315.91,37.34,338.4,16.13
143,0.9146,-0.3103,0.2511,0.0646,310.43,41.37,342.43,17.19
144,0.9058,-0.3337,0.2601,0.0204,305.54,43.78,346.3,16.17
145,0.9111,-0.3184,0.2618,-0.0035,302.72,41.21,349.48,16.88
146,0.9144,-0.2976,0.2732,-0.0272,297.89,38.16,352.43,15.78
147,0.9188,-0.2746,0.2807,-0.0405,294.91,34.87,354.57,17.6
148,0.9239,-0.2401,0.2948,-0.0439,291.1,30.44,355.79,15.93
149,0.9308,-0.1946,0.3072,-0.0382,288.14,24.73,356.57,15.68
150,0.9301,-0.1618,0.328,-0.0336,283.21,20.85,356.81,15.5
151,0.9243,-0.1405,0.3522,-0.0442,276.88,17.79,358.68,15.7
152,0.9211,-0.111,0.37,-0.048,272.37,13.55,0.49,16.89
153,0.9185,-0.0816,0.382,-0.0617,269.23,8.42,4.15,15.7
154,0.9198,-0.0534,0.3824,-0.0698,269.38,3.66,7.16,15.0
155,0.9276,-0.0244,0.367,-0.0655,273.67,359.78,8.16,15.19
156,0.9263,-0.012,0.3714,-0.0619,272.81,358.12,8.39,16.18
157,0.9289,0.0052,0.3663,-0.0542,274.33,356.14,8.19,14.63
158,0.9406,0.0244,0.3332,-0.06,282.8,353.69,9.51,14.42
159,0.946,0.0304,0.318,-0.055,286.5,353.37,8.86,15.05
160,0.9503,0.0234,0.3067,-0.0479,289.0,354.79,7.44,14.18
161,0.9606,0.0228,0.2714,-0.0564,297.5,355.01,8.12,15.69
162,0.9634,0.0197,0.2563,-0.076,301.21,354.94,10.35,15.16
163,0.9578,0.012,0.262,-0.1177,300.13,354.39,15.52,15.91
164,0.9503,0.0311,0.2635,-0.163,301.23,350.42,21.98,16.62
165,0.933,0.0329,0.2835,-0.2193,298.06,347.49,29.94,16.46
166,0.9131,0.0121,0.2887,-0.2877,297.29,347.26,38.57,15.41
167,0.8955,-0.029,0.2612,-0.3592,301.49,351.05,46.06,14.36
168,0.8753,-0.0571,0.2293,-0.4219,306.56,353.99,52.89,16.21
169,0.8426,-0.0924,0.1737,-0.5012,314.66,358.86,61.72,16.49
170,0.806,-0.1365,0.0881,-0.5692,325.4,7.21,69.36,17.13
171,0.7565,-0.1657,0.0247,-0.6322,331.43,13.09,78.13,17.8
172,0.6621,-0.145,-0.098,-0.7287,350.65,19.63,94.68,16.6
173,0.5581,-0.14,-0.128,-0.8078,350.44,21.37,109.82,18.29
174,0.4397,-0.1517,-0.1018,-0.8794,339.58,18.51,125.2,18.49
175,0.3297,-0.1289,-0.1018,-0.9297,340.13,16.17,139.53,19.31
176,0.1999,-0.0852,-0.1296,-0.9675,347.02,16.66,155.7,20.29
177,-0.0018,-0.0172,-0.0731,-0.9972,356.05,8.39,180.06,20.92
178,-0.2277,0.0626,-0.0659,-0.9695,10.49,9.03,206.84,19.41
179,-0.4849,0.1574,-0.1177,-0.8522,17.74,20.94,240.92,20.6
180,-0.6741,0.1954,-0.186,-0.6876,2.06,31.29,269.16,19.45
181,-0.7755,0.2497,-0.1828,-0.5503,359.01,36.05,289.12,22.18
182,-0.8441,0.3816,-0.0928,-0.365,14.0,45.84,316.19,20.68
183,-0.9113,0.3845,-0.0803,-0.1235,354.11,46.19,343.31,21.24
184,-0.94,0.314,-0.1241,0.0492,329.35,36.83,0.86,21.38
185,-0.9313,0.312,-0.1028,0.1574,326.33,34.99,13.85,22.61
186,-0.9021,0.3107,-0.0777,0.2891,322.69,32.97,29.97,19.34
187,-0.9339,0.1407,-0.0115,0.3284,346.93,14.89,37.89,20.34
188,-0.9532,0.0207,0.0977,0.2854,20.08,5.55,33.83,19.59
189,-0.9223,0.0797,0.1455,0.3492,24.56,14.74,43.07,18.19
190,-0.892,0.047,0.2058,0.3998,38.49,15.26,50.89,18.31
191,-0.7099,0.4875,0.4248,0.2789,38.68,79.99,59.17,17.86
192,0.0143,0.8335,0.5359,0.1331,332.55,172.97,66.31,22.59
193,0.1027,0.801,0.5888,-0.0355,352.66,191.93,72.25,25.21
194,0.0516,0.8356,0.5469,-0.0007,353.67,184.99,66.27,31.31
195,-0.0424,0.8256,0.5496,0.1202,342.53,168.21,68.21,31.16
196,-0.1592,0.7545,0.6211,0.1399,358.48,155.54,79.08,32.71
197,-0.2866,0.71,0.5799,0.2784,352.79,133.01,80.05,35.07
198,-0.4538,0.5913,0.56,0.3617,9.23,109.12,83.6,33.16
199,-0.6544,0.4553,0.5785,0.1725,73.75,96.03,70.19,35.43
200,-0.7591,0.3008,0.5674,-0.1064,135.48,62.48,28.34,30.48
201,-0.8185,0.2027,0.5102,-0.1694,129.33,21.79,350.5,34.15
202,-0.8316,0.2282,0.4746,-0.1765,120.89,25.46,351.02,31.91
203,-0.8514,0.194,0.4545,-0.1755,114.73,18.47,346.88,30.61
204,-0.8745,0.2565,0.1265,-0.3915,49.93,22.68,316.86,32.94
205,-0.7791,0.337,-0.0476,-0.5265,32.61,36.82,297.36,30.01
206,-0.8019,0.3978,-0.0839,-0.4378,24.68,46.74,308.09,31.59
207,-0.8282,0.4011,-0.1323,-0.3683,8.75,49.83,314.09,25.29
208,-0.8525,0.38,-0.1927,-0.3028,348.7,50.2,318.24,25.55
209,-0.9186,0.2778,-0.1818,-0.2143,335.18,37.04,329.56,24.79
210,-0.9312,0.2143,-0.2402,-0.1713,316.1,31.26,332.94,22.29
211,-0.9394,0.139,-0.2894,-0.12,298.61,22.6,339.17,22.46
212,-0.9857,0.0601,-0.1565,0.0173,323.81,6.82,0.93,23.11
213,-0.9818,-0.0592,-0.0705,0.1661,346.36,351.92,19.69,23.28
214,-0.9586,-0.1661,0.0222,0.2304,13.68,341.91,25.94,25.37
215,-0.9353,-0.2559,-0.1376,0.2021,342.29,327.26,27.0,23.9
216,-0.8881,-0.3006,-0.2855,0.1984,314.35,315.4,34.65,22.7
217,-0.8097,-0.4084,-0.3974,0.1403,296.12,294.39,40.56,23.43
218,-0.7,-0.419,-0.5298,0.2317,293.6,276.0,66.68,24.71
219,-0.4762,-0.4098,-0.6651,0.4036,324.77,256.61,102.77,21.76
220,-0.3818,-0.4618,-0.6717,0.4356,347.3,250.67,106.48,23.9
221,-0.3245,-0.4721,-0.7316,0.3695,345.54,238.64,110.27,19.51
222,-0.3354,-0.4663,-0.759,0.3065,334.19,232.96,110.43,21.45
223,-0.3432,-0.4557,-0.7825,0.2497,323.95,227.72,111.54,22.03
224,-0.3728,-0.4509,-0.7719,0.2488,318.88,230.29,109.69,21.92
225,-0.4655,-0.3898,-0.7826,0.1378,283.21,227.58,109.59,20.75
226,-0.5012,-0.3305,-0.794,0.0958,265.8,225.25,114.22,22.21
227,-0.6382,-0.1565,-0.7531,-0.0318,207.55,219.62,124.96,24.15
228,-0.656,-0.1914,-0.7273,-0.0633,203.8,230.48,108.66,24.73
229,-0.8077,-0.2625,-0.5224,-0.0758,235.83,312.54,18.92,25.27
230,-0.8667,-0.314,-0.3788,-0.0821,269.84,316.94,7.78,21.07
231,-0.8773,-0.306,-0.3594,-0.0869,273.72,319.44,5.3,22.59
232,-0.9054,-0.3514,-0.1743,0.1621,336.72,314.97,25.14,24.79
233,-0.8164,-0.4764,-0.2794,0.1688,325.63,294.09,34.55,25.04
234,-0.7122,-0.6586,-0.2146,0.1133,342.0,272.34,26.72,22.57
235,-0.6024,-0.7725,-0.1628,0.1178,358.38,255.73,23.17,20.36
236,-0.5919,-0.7794,-0.1611,0.1277,0.96,254.53,23.72,19.53
237,-0.6448,-0.7397,-0.1816,0.0639,343.95,260.68,20.77,17.93
238,-0.6311,-0.741,-0.2262,0.038,333.5,258.12,23.19,17.73
239,-0.6487,-0.7118,-0.2676,0.0306,324.64,260.54,26.2,17.27
240,-0.6602,-0.6784,-0.3205,0.0339,315.69,262.18,31.2,18.01
241,-0.6387,-0.6786,-0.3588,0.0529,314.53,258.84,36.97,21.49
242,-0.6094,-0.6703,-0.4168,0.0748,311.89,254.36,45.38,20.08
243,-0.6402,-0.6447,-0.4043,0.1049,315.04,260.14,45.2,19.24
244,-0.7141,-0.5887,-0.3712,0.0757,307.67,272.0,37.41,20.15
245,-0.7524,-0.5883,-0.278,0.1024,325.34,279.23,30.27,20.92
246,-0.7628,-0.6112,-0.177,0.1152,345.15,281.05,23.29,19.55
247,-0.7785,-0.6136,-0.0817,0.1041,0.06,283.51,15.21,20.21
248,-0.7699,-0.628,-0.0641,0.0939,2.19,281.72,13.01,21.84
249,-0.7693,-0.6276,-0.0647,0.1005,3.05,281.77,13.65,19.93
250,-0.7743,-0.6211,-0.078,0.0927,359.34,282.49,13.91,20.21
251,-0.7779,-0.6193,-0.0784,0.0717,356.2,282.75,12.05,17.79
252,-0.8051,-0.5887,-0.0523,0.0496,357.05,287.54,8.13,17.3
253,-0.8749,-0.482,-0.0463,0.0095,351.77,302.17,3.52,18.51
254,-0.9195,-0.3847,-0.079,-0.0186,341.64,314.47,1.54,17.07
255,-0.9302,-0.358,-0.0694,-0.0414,341.74,318.02,358.41,22.89
256,-0.9429,-0.3157,-0.0767,-0.0726,338.04,323.47,354.82,19.1
257,-0.9516,-0.2671,-0.1082,-0.1066,329.51,329.8,351.35,20.15
258,-0.9538,-0.2413,-0.1247,-0.1286,325.08,333.33,348.81,18.98
259,-0.9593,-0.2108,-0.1342,-0.1318,323.52,337.13,348.08,19.87
260,-0.9711,-0.1515,-0.1399,-0.12,324.12,344.09,348.44,19.93
261,-0.9985,-0.0387,0.0339,-0.0178,7.62,355.49,357.81,18.92
262,-0.9809,-0.01,0.0961,-0.169,21.34,356.96,340.16,24.22
263,-0.9241,0.0422,0.0854,-0.3701,21.8,0.87,316.42,21.76
264,-0.9218,0.0802,0.0645,-0.3737,20.61,5.81,316.39,19.03
265,-0.9197,0.1011,0.0116,-0.3793,11.25,10.26,315.68,19.97
266,-0.9217,0.0974,-0.0257,-0.3745,2.93,11.47,315.92,18.18
267,-0.9262,0.0807,-0.0822,-0.359,349.17,12.09,317.05,17.16
268,-0.9171,0.0188,-0.1605,-0.3644,327.39,9.08,315.35,18.04
269,-0.9029,-0.0232,-0.2444,-0.3528,305.51,8.45,315.27,18.69
270,-0.8704,-0.11,-0.3372,-0.3415,277.07,2.98,316.02,16.62
271,-0.8315,-0.1393,-0.4152,-0.3418,256.43,4.85,312.95,16.45
272,-0.8094,-0.1132,-0.4583,-0.3493,249.64,13.87,306.05,16.2
273,-0.7999,-0.1276,-0.4787,-0.3388,243.1,13.28,306.64,14.88
274,-0.8107,-0.119,-0.4603,-0.3415,248.27,12.5,307.67,14.23
275,-0.814,-0.0885,-0.4443,-0.3635,256.05,16.88,303.61,15.81
276,-0.8016,-0.0879,-0.461,-0.3704,252.94,19.71,300.38,17.21
277,-0.796,-0.044,-0.4606,-0.3902,259.71,26.85,295.03,17.0
278,-0.8156,-0.0687,-0.4348,-0.3756,260.92,19.3,301.57,14.46
279,-0.8198,-0.0322,-0.4196,-0.3883,269.03,22.91,299.6,15.27
280,-0.8346,0.017,-0.3882,-0.3904,281.2,25.41,300.63,16.05
281,-0.8606,0.0948,-0.3239,-0.3815,301.95,27.98,304.8,15.54
282,-0.9222,0.1668,-0.2302,-0.2621,320.59,27.06,323.48,17.29
283,-0.9759,0.0692,-0.1714,-0.1155,322.84,10.62,344.76,21.23
284,-0.9776,0.0422,-0.2051,-0.0206,312.93,5.7,356.4,18.5
285,-0.9583,0.0776,-0.25,0.1148,300.4,6.05,12.06,19.15
286,-0.9601,0.0599,-0.2384,0.1334,303.44,3.35,14.98,21.65
287,-0.9522,0.0843,-0.2571,0.1419,298.21,5.86,15.33,23.73
288,-0.9375,0.1325,-0.2423,0.2119,298.61,9.76,22.79,22.72
289,-0.9552,0.1188,-0.2389,0.1282,301.73,10.93,12.44,25.98
290,-0.9604,0.1129,-0.2534,0.0252,301.0,13.56,359.42,21.72
291,-0.9583,0.1093,-0.2583,-0.0558,302.27,15.79,349.24,20.78
292,-0.9577,0.0984,-0.2373,-0.1296,309.2,16.07,340.94,18.5
293,-0.9595,0.0828,-0.1638,-0.2136,327.59,13.79,332.93,19.41
294,-0.9486,0.0825,-0.2121,-0.2201,317.07,15.58,330.9,15.89
295,-0.9489,0.0803,-0.2267,-0.2044,313.17,15.49,332.46,17.35
296,-0.965,0.0943,-0.2085,-0.128,315.54,14.73,341.98,18.64
297,-0.9683,0.063,-0.1939,-0.1442,318.12,10.98,341.03,19.19
298,-0.968,0.075,-0.1871,-0.1495,320.27,12.35,340.27,18.5
299,-0.969,0.0802,-0.1791,-0.1503,322.31,12.78,340.24,20.15
300,-0.9746,0.08,-0.1483,-0.1473,329.22,11.95,341.19,16.8
301,-0.9729,0.0884,-0.1343,-0.166,333.17,12.87,339.12,19.73
302,-0.9692,0.0986,-0.1283,-0.1856,335.52,14.14,336.79,19.68
303,-0.9331,0.0081,-0.2512,-0.257,304.62,9.38,326.88,16.06
304,-0.9158,-0.0012,-0.249,-0.3152,305.63,10.02,319.59,18.82
305,-0.9112,-0.0111,-0.2638,-0.3161,301.61,9.67,319.22,17.48
306,-0.8956,-0.0408,-0.3064,-0.3199,289.81,8.64,317.95,14.57
307,-0.9039,0.006,-0.2919,-0.3127,296.81,13.12,318.11,14.23
308,-0.9822,0.0916,0.0514,-0.1555,14.87,9.52,342.63,15.06
309,-0.9825,0.1028,0.0017,-0.1551,4.04,11.63,342.26,20.15
310,-0.9694,0.1468,-0.1174,-0.1577,339.11,19.09,339.76,18.77
311,-0.9833,0.0771,0.0062,-0.1647,4.32,8.61,341.15,19.53
312,-0.9761,0.0955,-0.0625,-0.1848,350.05,12.14,338.03,19.64
313,-0.9648,0.1263,-0.1633,-0.1627,328.18,17.97,338.33,20.09
314,-0.9754,0.0613,-0.1143,-0.1782,336.78,9.42,338.34,17.7
315,-0.97,0.0761,-0.1284,-0.192,334.59,11.65,336.31,17.07
316,-0.9673,0.0157,-0.1493,-0.2043,327.19,5.46,335.36,17.09
317,-0.9659,-0.0085,-0.1553,-0.207,324.66,2.88,335.36,17.72
318,-0.9497,0.0239,-0.2278,-0.2135,310.01,9.05,332.65,19.24
319,-0.9568,-0.0552,-0.2123,-0.191,309.41,358.45,337.77,16.6
320,-0.9604,-0.0659,-0.1985,-0.1841,312.16,356.64,339.01,15.22
321,-0.9353,-0.0318,-0.3022,-0.1811,289.53,3.5,336.97,17.12
322,-0.9447,-0.0539,-0.2749,-0.1704,294.94,359.44,339.72,17.16
323,-0.9577,-0.0492,-0.2341,-0.1601,304.69,358.75,341.33,16.31
324,-0.9691,-0.0606,-0.1997,-0.1313,312.48,355.92,345.43,17.64
325,-0.9737,-0.0421,-0.1823,-0.1299,317.06,357.87,345.2,16.74
326,-0.9687,-0.0353,-0.2058,-0.134,311.82,359.16,344.43,17.38
327,-0.9782,-0.0436,-0.1686,-0.1136,320.28,357.13,347.26,15.41
328,-0.9754,-0.0506,-0.1817,-0.1143,317.05,356.48,347.3,16.23
329,-0.9795,-0.0289,-0.1751,-0.0949,319.2,358.58,349.19,18.7
330,-0.967,-0.0791,-0.2272,-0.0834,306.17,352.58,351.92,15.22
331,-0.9457,-0.144,-0.2787,-0.0855,293.02,344.37,354.4,14.86
332,-0.9837,-0.0878,-0.1487,-0.0492,324.93,350.46,355.75,17.86
333,-0.9926,-0.0789,-0.0868,-0.03,339.6,351.16,357.33,16.99
334,-0.9899,-0.1027,-0.0871,-0.0443,339.08,348.52,355.93,17.04
335,-0.9902,-0.1083,-0.067,-0.0575,343.3,347.94,354.24,14.34
336,-0.9794,-0.0969,0.0005,-0.1774,356.17,349.04,339.65,15.03
337,-0.927,-0.1036,-0.0408,-0.3582,342.76,350.52,318.46,15.2
338,-0.9045,-0.1065,-0.1552,-0.3827,317.53,355.45,314.98,13.68
339,-0.9051,-0.1458,-0.2295,-0.327,298.57,352.39,322.36,16.35
340,-0.9369,-0.1305,-0.2461,-0.2113,297.82,350.56,337.21,12.4
341,-0.9519,-0.1019,-0.2811,-0.0673,293.43,349.24,355.14,13.44
342,-0.9511,-0.0526,-0.3031,0.0278,290.0,351.8,5.94,17.38
343,-0.9416,-0.055,-0.3204,0.0883,287.18,348.52,14.5,15.81
344,-0.9439,-0.1208,-0.2755,0.1363,301.7,339.7,21.77,18.97
345,-0.9501,-0.1058,-0.2411,0.1674,309.98,341.88,24.04,17.77
346,-0.9497,-0.0426,-0.192,0.2436,319.76,349.3,30.67,18.5
